event_name,tweet_id,image_id,tweet_text,image,label,label_text,label_image,label_text_image,preprocessed_text,int_label,onehot_label,padded_sequence,multimodal_prediction
hurricane_maria,910772080907554816,910772080907554816_0,Hurricane Maria: Puerto Rico damage update â€“ shock video shows planes TOSSED likeÂ toys https://t.co/qdeQn8c8xJ https://t.co/FBGGFdK9sr,data_image/hurricane_maria/21_9_2017/910772080907554816_0.jpg,informative,informative,informative,Positive,hurricane maria puerto rico damage update shock video shows planes tossed like toys,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 6, 7, 28, 53, 2151, 76, 173, 3768, 1, 45, 3390]",informative
hurricane_irma,905636559822696448,905636559822696448_0,Free walkie-talkie app tops App Store charts ahead of Hurricane Irma https://t.co/bYT7mY8fzZ https://t.co/Vir8qlDrMk,data_image/hurricane_irma/7_9_2017/905636559822696448_0.jpg,informative,informative,informative,Positive,free walkie-talkie app tops app store charts ahead hurricane irma,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 432, 14113, 14114, 822, 6572, 822, 1676, 1, 419, 3, 2]",informative
srilanka_floods,876677223499026432,876677223499026432_0,"JDT to announce new coach, send Ben Mora back to second team https://t.co/On6sIrsjsw https://t.co/hoiRL8py83",data_image/srilanka_floods/19_6_2017/876677223499026432_0.jpg,not_informative,not_informative,not_informative,Positive,jdt announce new coach send ben mora back second team,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1438, 5862, 21, 912, 408, 1797, 14, 39, 502, 86]",not_informative
hurricane_maria,922832034954907649,922832034954907649_0,@CNN Puerto Rico á¼Ÿ5á¼Ÿ7 Roosevelt Roads #AmazonPuertoRico https://t.co/1g0dW4j0hd,data_image/hurricane_maria/24_10_2017/922832034954907649_0.jpg,not_informative,not_informative,not_informative,Positive,cnn puerto rico roosevelt roads amazonpuertorico,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 226, 6, 7, 12419, 1046, 1]",informative
hurricane_harvey,905664446072102913,905664446072102913_0,TX Diaper Bank in urgent need of volunteers for Harvey victims https://t.co/j8uTBWlF5Q https://t.co/rWc9bPxHib,data_image/hurricane_harvey/7_9_2017/905664446072102913_0.jpg,informative,informative,informative,Positive,tx diaper bank urgent need volunteers harvey victims,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 213, 10115, 2081, 1943, 66, 181, 4, 19]",informative
hurricane_irma,909728487577083904,909728487577083904_0,Former NH state trooper talks about riding out Irma on St. John https://t.co/uD6VpkHLqN https://t.co/sWxpgZUvvU,data_image/hurricane_irma/18_9_2017/909728487577083904_0.jpg,informative,informative,informative,Positive,former nh state trooper talks riding irma st john,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 696, 4137, 217, 1, 916, 4535, 2, 60, 847]",informative
mexico_earthquake,910659098215141376,910659098215141376_0,RT @CheetahNews: Updates From Mexico'sâ€‹ Magnitude 7.1 Earthquake. https://t.co/B3afdGoozL https://t.co/lF6bKflbuK,data_image/mexico_earthquake/21_9_2017/910659098215141376_0.jpg,informative,informative,informative,Positive,rt cheetahnews updates mexico's magnitude earthquake,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 413, 191, 227, 8]",informative
hurricane_harvey,907749622726176772,907749622726176772_0,Outlook for Gas Prices for end of 2017 https://t.co/Um7nrch5yv $UGA #gasoline #oil https://t.co/FY1H6GH0Dv,data_image/hurricane_harvey/12_9_2017/907749622726176772_0.jpg,not_informative,not_informative,not_informative,Positive,outlook gas prices end uga gasoline oil,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4492, 715, 1482, 538, 4870, 5568, 739]",not_informative
hurricane_maria,915987257470758913,915987257470758913_0,Trump sounded baffled by the process of water purification during his visit to Puerto Rico https://t.co/8a1TBmThYm https://t.co/9UuVw2qIny,data_image/hurricane_maria/5_10_2017/915987257470758913_0.jpg,not_informative,not_informative,not_informative,Positive,trump sounded baffled process water purification visit puerto rico,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 6768, 1, 1721, 58, 12180, 252, 6, 7]",not_informative
hurricane_maria,922552757202096128,922552757202096128_0,"Puerto Rico, our stores open for the moment. Hurry up, take 20% OFF on all Christmas!!! https://t.co/4K2UBKyqqb",data_image/hurricane_maria/23_10_2017/922552757202096128_0.jpg,not_informative,not_informative,not_informative,Positive,puerto rico stores open moment hurry take % christmas,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 5497, 379, 621, 5769, 223, 9158]",not_informative
california_wildfires,922565688689958912,922565688689958912_0,The #heat is ON again across much of #California unfortunately this is what to expect https://t.co/el0IjUALgd https://t.co/K1szZ3Boo4,data_image/california_wildfires/23_10_2017/922565688689958912_0.jpg,informative,informative,informative,Positive,heat across much california unfortunately expect,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2068, 298, 91, 10, 5404, 3438]",not_informative
hurricane_harvey,904697532483342336,904697532483342336_0,RT @NewsMediaGuild: Guild members @JohnMone &amp; LM Otero take to the skies to cover #Harvey. #weareAP https://t.co/adhWzbM887,data_image/hurricane_harvey/4_9_2017/904697532483342336_0.jpg,not_informative,not_informative,not_informative,Positive,rt newsmediaguild guild members johnmone amp lm otero take skies cover harvey weareap,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 1, 335, 1, 13, 1, 1, 223, 12667, 647, 4, 1]",informative
hurricane_irma,910222819002343424,910222819002343424_0,The total insured and uninsured loss for residential and commercial properties from Hurricane Irma is estimated to‚Ä¶ https://t.co/pGe4L3ExU8,data_image/hurricane_irma/19_9_2017/910222819002343424_0.jpg,informative,informative,informative,Positive,total insured uninsured loss residential commercial properties hurricane irma estimated,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 790, 1452, 1, 541, 8920, 2378, 4467, 3, 2, 1630]",informative
hurricane_maria,928848716668084230,928848716668084230_0,"Colonialismâ€™s Legacy: Neglect in Puerto Rico, Suffocation in DC https://t.co/3UrGUBIUaF https://t.co/sZ58swzTR1",data_image/hurricane_maria/10_11_2017/928848716668084230_0.jpg,not_informative,not_informative,not_informative,Positive,colonialisms legacy neglect puerto rico suffocation dc,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3215, 14729, 6, 7, 1, 1558]",informative
hurricane_harvey,906908822681169921,906908822681169921_0,"Possible #tornado S of Yeehaw Junction, FL. #flwx #HurricaneIrma https://t.co/QnUFhrJRVz",data_image/hurricane_harvey/10_9_2017/906908822681169921_0.jpg,informative,informative,informative,Positive,possible tornado yeehaw junction fl flwx hurricaneirma,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 447, 25, 1, 1, 169, 786, 141]",informative
california_wildfires,917814656626020352,917814656626020352_0,"â€˜Dice was really loadedâ€™ for wildfires exploding in California, experts say. https://t.co/zTMGYsT372 https://t.co/uxZlF3iKPT",data_image/california_wildfires/10_10_2017/917814656626020352_0.jpg,informative,informative,informative,Positive,dice really loaded wildfires exploding california experts say,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 512, 5037, 15, 1, 10, 1198, 255]",informative
hurricane_maria,910645356387430400,910645356387430400_0,"Please Donate to Hurricane Maria Victims, And While You’re at It, Throw a Couple Bucks at… https://t.co/C3tlW0BVvq https://t.co/wRbLZ9DVvd",data_image/hurricane_maria/20_9_2017/910645356387430400_0.jpg,informative,informative,informative,Positive,please donate hurricane maria victims youre throw couple bucks,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 132, 3, 9, 19, 1547, 11127, 414, 1]",informative
hurricane_irma,909947668163526656,909947668163526656_0,Map showing location where all Atlantic Cat. 5 hurricanes on record first reached Cat. 5 status. #Irma #Maria https://t.co/EpFPr4Abr2,data_image/hurricane_irma/19_9_2017/909947668163526656_0.jpg,informative,informative,informative,Positive,map showing location atlantic cat hurricanes record first reached cat status irma maria,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 383, 568, 1109, 466, 121, 154, 729, 65, 6335, 121, 1466, 2, 9]",informative
hurricane_harvey,904650765637230592,904650765637230592_0,@CelticsFootball varsity players load trucks to help #Texas. #HurricaneHarvey #service #HelpTexas #celticfootball50 https://t.co/Pk9Gdc6J5Q,data_image/hurricane_harvey/4_9_2017/904650765637230592_0.jpg,informative,informative,informative,Positive,celticsfootball varsity players load trucks help texas hurricaneharvey service helptexas celticfootball,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11247, 1264, 1679, 642, 12, 30, 26, 250, 1, 1]",informative
california_wildfires,922417012801929216,922417012801929216_0,Aftermath of California's deadly wildfires https://t.co/57S4NzjvzO https://t.co/oLnwvwopAl,data_image/california_wildfires/23_10_2017/922417012801929216_0.jpg,informative,informative,informative,Positive,aftermath california's deadly wildfires,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 292, 94, 15]",informative
hurricane_harvey,904597048158064640,904597048158064640_0,Texas officials see long road from Harvey for state transportationÂ network https://t.co/Qz5tpuEOMQ https://t.co/MP0GUsXhKX,data_image/hurricane_harvey/4_9_2017/904597048158064640_0.jpg,informative,informative,informative,Positive,texas officials see long road harvey state transportation network,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 350, 70, 205, 295, 4, 217, 4649, 6757]",informative
hurricane_harvey,904211378587787265,904211378587787265_1,RT @KatyTheatre: Couldn't be happier to help those who were impacted by Hurricane Harvey Ὁ7 https://t.co/AMuEDGetkJ,data_image/hurricane_harvey/3_9_2017/904211378587787265_1.jpg,informative,informative,informative,Positive,rt katytheatre happier help impacted hurricane harvey,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 6594, 12, 182, 3, 4]",informative
hurricane_harvey,906980168463462400,906980168463462400_0,#Strong winds cause damage in Winter Springs neighborhood. Residents believe it was a tornado.#WFTV https://t.co/C4xMRK5JoA,data_image/hurricane_harvey/10_9_2017/906980168463462400_0.jpg,informative,informative,informative,Positive,strong winds cause damage winter springs neighborhood residents believe tornado wftv,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 104, 515, 28, 2306, 2671, 710, 127, 1112, 25, 4151]",informative
california_wildfires,919633543474577408,919633543474577408_0,RT @USADog: She died in California wildfire trying to rescue herÂ puppy https://t.co/4KAi3BpadN https://t.co/7YtsKfqmxD,data_image/california_wildfires/15_10_2017/919633543474577408_0.jpg,informative,informative,informative,Positive,rt usadog died california wildfire trying rescue puppy,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 755, 10, 47, 902, 67, 3699]",informative
hurricane_maria,912351111436279810,912351111436279810_0,NDBC station #41424 has a webcam and Hurricane Maria is heading straight for it. https://t.co/Lfcu25UXAf https://t.co/U3bQ5GaZaN,data_image/hurricane_maria/25_9_2017/912351111436279810_0.jpg,informative,informative,informative,Positive,ndbc station webcam hurricane maria heading straight,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1192, 3929, 3, 9, 537, 1563]",informative
hurricane_harvey,905255371874455552,905255371874455552_0,Steve Harvey and Trump Haven't Talked Since Meeting on Black Community (iamsteveharvey) https://t.co/2fqpVRPzR7 https://t.co/A8yJu8LXOp,data_image/hurricane_harvey/6_9_2017/905255371874455552_0.jpg,not_informative,not_informative,not_informative,Positive,steve harvey trump talked since meeting black community ( iamsteveharvey ),1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 403, 4, 38, 1, 221, 1005, 1020, 111, 14001]",not_informative
hurricane_maria,916010879484928001,916010879484928001_0,Things still bad in Puerto Rico while more weather misery on the way. https://t.co/CXx3DRGIaE @FrankDangelo23 https://t.co/XN9ZWZWdcI,data_image/hurricane_maria/5_10_2017/916010879484928001_0.jpg,informative,informative,informative,Positive,things still bad puerto rico weather misery way frankdangelo,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 673, 33, 775, 6, 7, 106, 4110, 137, 1]",informative
california_wildfires,919836010292416512,919836010292416512_0,Whole neighborhood burns in California but trees look untouched by fire? https://t.co/imLrEvOqny,data_image/california_wildfires/16_10_2017/919836010292416512_0.jpg,informative,informative,informative,Positive,whole neighborhood burns california trees look untouched fire,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1535, 710, 1107, 10, 438, 120, 13808, 23]",informative
hurricane_maria,912154071905263618,912154071905263618_0,Hurricane Maria: UK pledges Â£5m to Dominica after island ravaged byÂ storm https://t.co/qUvUau9kLR https://t.co/u2TdUgfGIU,data_image/hurricane_maria/25_9_2017/912154071905263618_0.jpg,informative,informative,informative,Positive,hurricane maria uk pledges dominica island ravaged storm,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 409, 2569, 100, 116, 381, 22]",informative
hurricane_harvey,905371637364563968,905371637364563968_0,"Hurricane Harvey victims waiting for food Houston, Texas 2017 (colorized) https://t.co/wxM5F5zCqr",data_image/hurricane_harvey/6_9_2017/905371637364563968_0.jpg,informative,informative,informative,Positive,hurricane harvey victims waiting food houston texas ( colorized ),0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 19, 618, 118, 35, 30, 1]",informative
hurricane_irma,910217897057882119,910217897057882119_0,"Hurricanes Irma, Harvey and disaster recovery planning https://t.co/ZPpofamgZE #BCDR https://t.co/juGQnfr50k",data_image/hurricane_irma/19_9_2017/910217897057882119_0.jpg,informative,informative,informative,Positive,hurricanes irma harvey disaster recovery planning bcdr,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 2, 4, 64, 61, 1784, 1]",informative
hurricane_harvey,904267784565252096,904267784565252096_0,T.I. is not here for Joel Osteen's excuses about Hurricane Harvey: https://t.co/GH0tqGAQ31 https://t.co/RdPmYFWiJQ,data_image/hurricane_harvey/3_9_2017/904267784565252096_0.jpg,not_informative,not_informative,not_informative,Positive,joel osteen's excuses hurricane harvey,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3, 4]",not_informative
hurricane_harvey,906790326215614466,906790326215614466_0,Atlantic Hrcne Season 2017 Major Hrcne Irma Cat. 4 Miami Beach FL US Tornado Watch https://t.co/r4wP4BwQtx,data_image/hurricane_harvey/10_9_2017/906790326215614466_0.jpg,informative,informative,informative,Positive,atlantic hrcne season major hrcne irma cat miami beach fl us tornado watch,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 466, 1, 622, 135, 1, 2, 121, 193, 165, 169, 29, 25, 68]",informative
hurricane_irma,909849328751058950,909849328751058950_0,Help wanted: Hurricane Irma creates hundreds of temporary jobs https://t.co/oIbuz2MBcI https://t.co/JI9xTT0OOg,data_image/hurricane_irma/18_9_2017/909849328751058950_0.jpg,informative,informative,informative,Positive,help wanted hurricane irma creates hundreds temporary jobs,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2822, 3, 2, 4578, 376, 4014, 2091]",informative
hurricane_maria,917921334696599553,917921334696599553_0,"RT @foobooz: Help Puerto Rico, get free rare beer at Dock Street Cannery: https://t.co/ME9J37m613 https://t.co/q50D4fB2X7",data_image/hurricane_maria/11_10_2017/917921334696599553_0.jpg,not_informative,not_informative,not_informative,Positive,rt foobooz help puerto rico get free rare beer dock street cannery,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 12, 6, 7, 57, 432, 4357, 1771, 3221, 788, 1]",informative
hurricane_harvey,907657079187374080,907657079187374080_0,Harvey evacuees seeking apartments have another resource https://t.co/ApIeDcZFVw https://t.co/32o7L1hl9R,data_image/hurricane_harvey/12_9_2017/907657079187374080_0.jpg,informative,informative,informative,Positive,harvey evacuees seeking apartments another resource,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 294, 2177, 13344, 210, 2284]",informative
hurricane_maria,923204196677095430,923204196677095430_0,The scope of Puerto Rico's devastation is captured in newly-shared video https://t.co/VqVcdmbtAk https://t.co/tqLQqFVps7,data_image/hurricane_maria/25_10_2017/923204196677095430_0.jpg,informative,informative,informative,Positive,scope puerto rico's devastation captured newly-shared video,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5771, 6, 203, 95, 753, 1, 2448, 76]",informative
hurricane_harvey,908342731616997376,908342731616997376_0,"RT @BrumBites_: Duck breast, served with mango, carrot purÃ©e and coriander. From Harvey Nichols. https://t.co/X36fiZbhRK",data_image/hurricane_harvey/14_9_2017/908342731616997376_0.jpg,not_informative,not_informative,not_informative,Positive,rt brumbites _ duck breast served mango carrot pure coriander harvey nichols,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 2553, 1, 3211, 9529, 1, 8763, 1, 4, 1713]",not_informative
iraq_iran_earthquake,930050908582563840,930050908582563840_0,AJEnglish: Rescue efforts under way after Iran-Iraq earthquake as the death toll rises to more than 320 … https://t.co/ZtGLT6o6l0,data_image/iraq_iran_earthquake/13_11_2017/930050908582563840_0.jpg,informative,informative,informative,Positive,ajenglish rescue efforts way iran-iraq earthquake death toll rises,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2346, 67, 59, 137, 20, 36, 8, 115, 97, 464]",informative
hurricane_harvey,906888945413357568,906888945413357568_0,"Radar indicated tornado in NW Osceola Co. Over West Lake Toho, moving West 35 Mph. Take Shelter if here or near by! https://t.co/Vjfl8OoOyZ",data_image/hurricane_harvey/10_9_2017/906888945413357568_0.jpg,informative,informative,informative,Positive,radar indicated tornado nw osceola co west lake toho moving west mph take shelter near,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2585, 12595, 25, 627, 8636, 558, 322, 880, 1, 329, 322, 198, 223, 390, 126]",informative
hurricane_maria,910756909589958656,910756909589958656_0,Hurricane Maria damage: Wall of water smashes through Puerto Rico amid TSUNAMI warning https://t.co/MgqE40Sb8U https://t.co/wlKLPDhjJz,data_image/hurricane_maria/21_9_2017/910756909589958656_0.jpg,informative,informative,informative,Positive,hurricane maria damage wall water smashes puerto rico amid tsunami warning,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 28, 1044, 58, 12008, 6, 7, 362, 6841, 124]",informative
hurricane_irma,909903953617473536,909903953617473536_0,"RT @ndn: After Hurricane Irma, group handing out bulk BBQ at Germain Arena https://t.co/0105ExV2Kk https://t.co/FjTceHgVcs",data_image/hurricane_irma/18_9_2017/909903953617473536_0.jpg,informative,informative,informative,Positive,rt ndn hurricane irma group handing bulk bbq germain arena,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6822, 3, 2, 1205, 3019, 1, 2443, 1, 1]",informative
